TYPE,OBJECTID,PROVIDER,REMARKS,SSID
Free,7149,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7150,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7151,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7152,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7153,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7154,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7155,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7156,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7157,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7158,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7159,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7160,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7161,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7162,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7163,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7164,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7165,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7166,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7167,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7168,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7169,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7170,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7171,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7172,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7173,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7522,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7523,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7524,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7525,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7526,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7527,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7528,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7529,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7530,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7531,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7532,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7533,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7534,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7535,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,2189,Transit Wireless,SN 392,TransitWirelessWiFi
Free,7536,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7537,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7538,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7539,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7540,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7541,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7542,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7543,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7544,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7545,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7546,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7547,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7548,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7549,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7550,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7551,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7552,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7553,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7554,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7555,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7556,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7557,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7558,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7559,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7560,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7561,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7562,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7563,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7564,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Limited Free,1590,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1591,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1592,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1593,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1594,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1595,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1596,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1597,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1598,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1599,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1600,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1601,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1602,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1603,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1604,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1605,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1606,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1607,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1608,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1609,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1610,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1611,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1612,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1613,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1614,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1615,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1616,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1617,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1618,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1619,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1620,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1621,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1622,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Free,2188,Transit Wireless,SN 439,TransitWirelessWiFi
Free,2190,Transit Wireless,SN 153,TransitWirelessWiFi
Free,2191,Transit Wireless,SN 438,TransitWirelessWiFi
Free,2192,Transit Wireless,SN 152,TransitWirelessWiFi
Free,2193,Transit Wireless,SN 305,TransitWirelessWiFi
Free,2194,Transit Wireless,SN 397,TransitWirelessWiFi
Free,2195,Transit Wireless,SN 304,TransitWirelessWiFi
Free,2196,Transit Wireless,SN 437,TransitWirelessWiFi
Free,2197,Transit Wireless,SN 151,TransitWirelessWiFi
Free,2198,Transit Wireless,SN 220,TransitWirelessWiFi
Free,2199,Transit Wireless,SN 150,TransitWirelessWiFi
Free,2200,Transit Wireless,SN 303,TransitWirelessWiFi
Free,2201,Transit Wireless,SN 21,TransitWirelessWiFi
Free,2202,Transit Wireless,SN 149,TransitWirelessWiFi
Free,2203,Transit Wireless,SN 147,TransitWirelessWiFi
Free,2204,Transit Wireless,SN 146,TransitWirelessWiFi
Free,2205,Transit Wireless,SN 300,TransitWirelessWiFi
Free,2206,Transit Wireless,SN 399,TransitWirelessWiFi
Free,2207,Transit Wireless,SN 398,TransitWirelessWiFi
Free,2208,Transit Wireless,SN 396,TransitWirelessWiFi
Free,2209,Transit Wireless,SN 376,TransitWirelessWiFi
Free,2210,Transit Wireless,SN 308,TransitWirelessWiFi
Free,2211,Transit Wireless,SN 155,TransitWirelessWiFi
Free,2212,Transit Wireless,SN 441,TransitWirelessWiFi
Free,2213,Transit Wireless,SN 375,TransitWirelessWiFi
Free,2214,Transit Wireless,SN 233,TransitWirelessWiFi
Free,2215,Transit Wireless,SN 102,TransitWirelessWiFi
Free,2216,Transit Wireless,SN 144,TransitWirelessWiFi
Free,2217,Transit Wireless,SN 374,TransitWirelessWiFi
Free,2218,Transit Wireless,SN 373,TransitWirelessWiFi
Free,2219,Transit Wireless,SN 234,TransitWirelessWiFi
Free,2220,Transit Wireless,SN 447,TransitWirelessWiFi
Free,2221,Transit Wireless,SN 106,TransitWirelessWiFi
Free,2222,Transit Wireless,SN 332,TransitWirelessWiFi
Free,2223,Transit Wireless,SN 412,TransitWirelessWiFi
Free,2224,Transit Wireless,SN 412A,TransitWirelessWiFi
Free,2225,Transit Wireless,SN 172,TransitWirelessWiFi
Free,2226,Transit Wireless,SN 436,TransitWirelessWiFi
Free,2227,Transit Wireless,SN 143,TransitWirelessWiFi
Free,2228,Transit Wireless,SN 280,TransitWirelessWiFi
Free,2229,Transit Wireless,SN 372,TransitWirelessWiFi
Free,2230,Transit Wireless,SN 232,TransitWirelessWiFi
Free,2231,Transit Wireless,SN 210,TransitWirelessWiFi
Free,2232,Transit Wireless,SN 211,TransitWirelessWiFi
Free,2233,Transit Wireless,SN 212,TransitWirelessWiFi
Free,2256,Transit Wireless,SN 103,TransitWirelessWiFi
Free,2234,Transit Wireless,SN 217,TransitWirelessWiFi
Free,2235,Transit Wireless,SN 425,TransitWirelessWiFi
Free,2236,Transit Wireless,SN 7,TransitWirelessWiFi
Free,2237,Transit Wireless,SN 215,TransitWirelessWiFi
Free,2238,Transit Wireless,SN 216,TransitWirelessWiFi
Free,2239,Transit Wireless,SN 219,TransitWirelessWiFi
Free,2240,Transit Wireless,SN 275,TransitWirelessWiFi
Free,2241,Transit Wireless,SN 400,TransitWirelessWiFi
Free,2242,Transit Wireless,SN 401,TransitWirelessWiFi
Free,2243,Transit Wireless,SN 213,TransitWirelessWiFi
Free,2244,Transit Wireless,SN 214,TransitWirelessWiFi
Free,2245,Transit Wireless,SN 120,TransitWirelessWiFi
Free,2246,Transit Wireless,SN 122,TransitWirelessWiFi
Free,2247,Transit Wireless,SN 283,TransitWirelessWiFi
Free,2248,Transit Wireless,SN 284,TransitWirelessWiFi
Free,2249,Transit Wireless,SN 17,TransitWirelessWiFi
Free,2250,Transit Wireless,SN 323,TransitWirelessWiFi
Free,2251,Transit Wireless,SN 324,TransitWirelessWiFi
Free,2252,Transit Wireless,SN 16,TransitWirelessWiFi
Free,2253,Transit Wireless,SN 18,TransitWirelessWiFi
Free,2254,Transit Wireless,SN 19,TransitWirelessWiFi
Free,2255,Transit Wireless,SN 20,TransitWirelessWiFi
Free,2257,Transit Wireless,SN 104,TransitWirelessWiFi
Free,2258,Transit Wireless,SN 118,TransitWirelessWiFi
Free,2259,Transit Wireless,SN 119,TransitWirelessWiFi
Free,2260,Transit Wireless,SN 167,TransitWirelessWiFi
Free,2261,Transit Wireless,SN 168,TransitWirelessWiFi
Free,2262,Transit Wireless,SN 169,TransitWirelessWiFi
Free,2263,Transit Wireless,SN 170,TransitWirelessWiFi
Free,2264,Transit Wireless,SN 171,TransitWirelessWiFi
Free,2265,Transit Wireless,SN 231,TransitWirelessWiFi
Free,2266,Transit Wireless,SN 325,TransitWirelessWiFi
Free,2267,Transit Wireless,SN 326,TransitWirelessWiFi
Free,2268,Transit Wireless,SN 327,TransitWirelessWiFi
Free,2269,Transit Wireless,SN 329,TransitWirelessWiFi
Free,2270,Transit Wireless,SN 331,TransitWirelessWiFi
Free,2271,Transit Wireless,SN 333,TransitWirelessWiFi
Free,2272,Transit Wireless,SN 409,TransitWirelessWiFi
Limited Free,1623,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1624,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1625,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1626,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1627,ALTICEUSA,3 free 10 min sessions,GuestWiFi
Limited Free,1628,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1629,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1630,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1631,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1632,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1633,SPECTRUM,3 free 10 min sessions,GuestWiFi
Free,1634,AT&T,,attwifi
Limited Free,1635,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1636,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1637,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1638,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1639,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1640,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1641,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1642,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1643,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1644,SPECTRUM,3 free 10 min sessions,GuestWiFi
Partner Site,1645,Partner,,BryantPark.org
Free,1646,AT&T,,attwifi
Limited Free,1647,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1648,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1649,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1650,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1651,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1652,SPECTRUM,3 free 10 min sessions,GuestWiFi
Free,7565,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7566,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7567,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7568,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7569,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7570,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7571,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7572,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7573,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7574,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7575,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7576,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7577,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7578,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7579,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7580,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7581,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,1696,Harlem,,Harlem Wi-Fi
Free,7582,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7583,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7584,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7585,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7586,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7587,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,7588,LinkNYC - Citybridge,"Tablet Internet -phone , Free 1 GB Wi-FI Service",LinkNYC Free Wi-Fi
Free,1680,Harlem,,Harlem Wi-Fi
Free,1681,Harlem,,Harlem Wi-Fi
Free,1682,Harlem,,Harlem Wi-Fi
Free,1683,Harlem,,Harlem Wi-Fi
Free,1684,Harlem,,Harlem Wi-Fi
Free,1685,Harlem,,Harlem Wi-Fi
Free,1686,Harlem,,Harlem Wi-Fi
Free,1687,Harlem,,Harlem Wi-Fi
Free,1688,Harlem,,Harlem Wi-Fi
Free,1689,Harlem,,Harlem Wi-Fi
Free,1690,Harlem,,Harlem Wi-Fi
Free,1691,Harlem,,Harlem Wi-Fi
Free,1692,Harlem,,Harlem Wi-Fi
Free,1693,Harlem,,Harlem Wi-Fi
Free,1694,Harlem,,Harlem Wi-Fi
Free,1695,Harlem,,Harlem Wi-Fi
Free,1697,Harlem,,Harlem Wi-Fi
Free,1698,Harlem,,Harlem Wi-Fi
Free,1699,Harlem,,Harlem Wi-Fi
Free,1700,Harlem,,Harlem Wi-Fi
Free,1701,Harlem,,Harlem Wi-Fi
Free,1702,Harlem,,Harlem Wi-Fi
Free,1703,Harlem,,Harlem Wi-Fi
Free,1704,Harlem,,Harlem Wi-Fi
Free,1705,Harlem,,Harlem Wi-Fi
Free,1706,Harlem,,Harlem Wi-Fi
Free,1707,Harlem,,Harlem Wi-Fi
Free,1708,Harlem,,Harlem Wi-Fi
Free,1709,Harlem,,Harlem Wi-Fi
Free,1710,Harlem,,Harlem Wi-Fi
Free,1711,Harlem,,Harlem Wi-Fi
Free,1712,Harlem,,Harlem Wi-Fi
Free,1713,Harlem,,Harlem Wi-Fi
Free,1714,Harlem,,Harlem Wi-Fi
Free,1715,Harlem,,Harlem Wi-Fi
Free,1716,Harlem,,Harlem Wi-Fi
Free,1717,Harlem,,Harlem Wi-Fi
Free,1718,Harlem,,Harlem Wi-Fi
Free,1719,Harlem,,Harlem Wi-Fi
Free,1720,Harlem,,Harlem Wi-Fi
Free,1721,Harlem,,Harlem Wi-Fi
Free,1722,Harlem,,Harlem Wi-Fi
Free,1723,Harlem,,Harlem Wi-Fi
Free,1724,Harlem,,Harlem Wi-Fi
Free,1725,Harlem,,Harlem Wi-Fi
Free,1726,Harlem,,Harlem Wi-Fi
Free,1727,Harlem,,Harlem Wi-Fi
Free,1728,Harlem,,Harlem Wi-Fi
Free,1729,Harlem,,Harlem Wi-Fi
Free,1730,Harlem,,Harlem Wi-Fi
Free,1731,Harlem,,Harlem Wi-Fi
Free,1732,Harlem,,Harlem Wi-Fi
Free,1733,Harlem,,Harlem Wi-Fi
Free,1734,Harlem,,Harlem Wi-Fi
Free,1735,Harlem,,Harlem Wi-Fi
Free,1736,Harlem,,Harlem Wi-Fi
Free,1737,Harlem,,Harlem Wi-Fi
Free,1738,Harlem,,Harlem Wi-Fi
Free,1739,AT&T,,attwifi
Free,1740,AT&T,,attwifi
Limited Free,1741,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1742,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1743,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1744,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1745,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1746,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1747,SPECTRUM,3 free 10 min sessions,GuestWiFi
Free,1748,AT&T,,attwifi
Free,1749,AT&T,,attwifi
Limited Free,1750,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1751,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1752,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1753,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1754,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1755,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1756,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1757,SPECTRUM,3 free 10 min sessions,GuestWiFi
Free,1758,AT&T,,attwifi
Free,1759,AT&T,,attwifi
Limited Free,1760,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1761,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1762,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1763,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1764,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1765,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1766,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1767,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1768,SPECTRUM,3 free 10 min sessions,GuestWiFi
Limited Free,1769,SPECTRUM,3 free 10 min sessions,GuestWiFi
Free,1770,NYPL,,NYPL
Free,1771,BPL,,BPLUNWIRED
Free,1772,BPL,,BPLUNWIRED
Limited Free,1773,SPECTRUM,3 free 10 min sessions,GuestWiFi
